feature	01A	01D	01E	01F	01G	02A	02B	02C	02H	02I	02J	02K	02L	02M	02N	02O	03A	03B	03C	03D	03E	03F	03I	04B	04C	05C	05E	05F	05G	06A	07A	07B	07C	07D	08B	09A	10A	10B	10C	11A	11B	12A	12B	13B	13C	13D	14A	15A	16A	16C	16D	16E	16F	16G	16H	17B	17C	17G	17I	20B	20C
Staphylococcus condimenti	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.636968445197224e-06	0.0	0.0	1.6609512906869185e-05	3.779354078810378e-06	9.142480995067631e-06	4.0059753127765374e-06	1.4582015635566266e-05	0.0	0.0	3.708345021242195e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66111438027582e-05	2.35301218809161e-05	1.5080909077199174e-05	0.0	0.0	0.0	1.3903262309827553e-05	2.1432352707942043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.576126542959343e-05	0.0
Staphylococcus hyicus	2.531708020061514e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.650329636875785e-06	1.4158866016420745e-05	0.0	0.0	0.0003206913645864	7.558708157620756e-06	7.384311572939241e-06	8.7931158115445e-05	0.0001622249239456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.574472427276847e-06	0.0	0.0	0.0	0.0	0.0	0.0001680276909634	0.0	7.811658342099989e-05	0.0003718782305962	0.0003610547055541	0.0	0.0001834189288334	0.0	1.8336186524555176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016956092739	0.0
Staphylococcus ratti	2.596623610319501e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.636968445197224e-06	0.0	0.0	1.6609512906869185e-05	6.572789702278918e-06	7.032677688513563e-06	5.207767906609498e-06	1.6769317980901204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2866331855930106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.442663930010975e-06	4.757176815054776e-05	6.653342239940812e-05	0.0	0.0	0.0	1.168680020246374e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.740734126662012e-05	0.0
Staphylococcus debuckii	2.0123832979976137e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.272313306481296e-06	6.329409919662206e-06	2.603883953304749e-06	7.291007817783133e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1159511917285698e-05	2.148402432605383e-05	8.871122986587748e-06	0.0	0.0	0.0	8.664351874240358e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3799661960449e-05	0.0
Staphylococcus rostri	3.245779512899377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.915510732051026e-06	6.329409919662206e-06	0.0	4.37460469066988e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.857889463294321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.274823583139008e-05	2.4041646269631668e-05	1.3306684479881624e-05	0.0	0.0	0.0	1.9746662411059426e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.968447236788227e-05	0.0
Staphylococcus muscae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.154109899822766e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.957755366025513e-06	5.977776035236528e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.584239936373613e-06	6.138292664586808e-06	0.0	0.0	0.0	0.0	5.2389104355871935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.050751028639562e-05	0.0
Staphylococcus pseudoxylosus	0.0002259062540977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.258231761823134e-06	4.571240497533816e-06	2.0029876563882687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6739267875928545e-05	1.534573166146702e-05	1.2419572181222849e-05	0.0	0.0	0.0	6.447889766876545e-06	7.679926387012566e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.313438785799452e-05	0.0
Mammaliicoccus sciuri	0.0002551182697138	0.0	0.0	0.0	0.0	0.0	0.0	4.081831389458321e-06	0.0001577184632655	1.44187881134755e-06	1.6170698589828142e-05	0.0001807060621124	0.0058113295706146	0.0061612256290445	0.0	0.0049841315268997	1.4788776830127565e-05	0.0001237751273178	0.0021902670022605	0.0068327679764354	0.0	0.0220385008984617	1.0595271489263414e-05	0.0	8.372492176952623e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.716582963982526e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5451631885472503e-05	8.798219485907759e-05	8.959834216453627e-05	0.0	0.0	0.0	7.677018753687387e-05	1.3395220442463775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042105263157894	0.0	0.0	0.0	3.0665274102454484e-05	0.0
Mammaliicoccus vitulinus	1.428142985675726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.971836910683675e-06	5.62614215081085e-06	2.0029876563882687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5720603150951947e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.721331965005488e-06	8.133237780577522e-05	7.895299458063097e-05	0.0	0.0	0.0	1.188829675767863e-05	2.500441149259905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacillus velezensis	1.1684806246437756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23006867250681e-06	5.62614215081085e-06	5.007469140970672e-06	5.832806254226506e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.430351797086458e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.871875926829656e-06	1.6880304827613723e-05	1.8629358271834272e-05	0.0	0.0	0.0	6.044896656446762e-06	2.30397791610377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus agalactiae	0.0	0.0	0.0	0.0002083513600903	0.0010455438431579	0.0009738544697931	0.0013264450437834	0.004219738978545	0.0	0.0032313405336555	0.0010542252209691	0.0	0.0030671643508071	0.0	0.0	0.0	0.0001993198477216	5.590978762368282e-05	0.0001974945829198	0.0094436778759836	0.0	0.0	0.0	0.0	0.0072840681939487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium diphtheriae	0.0	0.0	0.0	0.0	0.0	0.0003140845086237	4.771385049580655e-05	0.0001239127386085	0.0002504940298922	1.432867068776628e-05	4.520840465973459e-05	0.0	7.521897571223521e-06	0.0	0.0	0.0	7.345092492296691e-05	1.336208760817577e-05	3.665467411190532e-05	5.46825586333735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.857889463294321e-06	0.0	0.0	0.0	0.0004460617443361	0.000376622042661	0.0	0.0	0.0	0.0	0.0001747611228357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003810743247362	0.0004802785615657	0.0	0.0001883289838306	0.0013188140207408	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium aurimucosum	6.4915590257987535e-06	0.0	0.0	0.0	0.0	7.074119933763138e-05	1.0139193230358893e-05	7.055737116063669e-05	0.0	0.0	1.6170698589828142e-05	0.0	2.2123228150657412e-05	0.0	0.0	0.0	1.57746952854694e-05	3.516338844256781e-06	5.187738030045616e-05	6.561907036004819e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.443437198405588e-05	0.0	0.0	8.528751584603277e-05	0.000164338537387	0.0	0.0001568258448992	0.0	0.0	5.6267682758712414e-06	0.0001286312833055	0.0	0.0	0.0002811776381078	0.0	0.0	0.0002110050875671	0.0010481264739278	0.0001524297298945	0.0004502611514678	0.0	0.0001748769135569	0.0028865608084488	0.0	0.000168291599845	0.0004829433200158	0.0	0.0	0.0
Auritidibacter ignavus	0.0	0.0	0.0	0.0	0.0	1.2672459745289976e-05	0.0	0.0004115360718728	0.0	4.082319384627752e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.79343562346854e-06	9.142480995067631e-06	2.9644217314546376e-05	2.0779372280681927e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia sp. FDAARGOS_506	0.0	0.0	0.0	0.0	0.0	9.239666852262058e-05	5.129238928299204e-05	0.0027593180192738	0.0001206082366148	0.0001469815213317	0.0002448208990804	0.0031453406986368	6.636968445197224e-06	0.0	0.0008789128524102	0.0	4.880296353942096e-05	7.665618680479783e-05	0.0001325977828529	7.801378365027951e-05	0.0	0.0001933908671163	0.0022130873323198	0.0	7.849211415893084e-05	0.0002319339982107	0.0011974255350995	0.0008321503744676	0.0	4.160066893875654e-06	5.231637902170274e-06	0.0	0.0037853783241751	0.0	0.0012201631968275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011132758140829	0.0	0.0
Serratia sp. NGAS9	0.0	0.0	0.0	0.0	0.0	2.3099167130655144e-05	0.0	0.0012435007768599	0.0	5.884667898812189e-05	7.494162464748311e-05	0.0014593663293516	0.0	0.0	0.0	0.0	1.0352143781089296e-05	3.235031736716239e-05	4.1862442018514815e-05	3.827779104336145e-05	0.0	0.0	0.0008856322556088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011621813165776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia sp. 1D1416	0.0	0.0	0.0	0.0	0.0	7.539311494033277e-06	0.0	0.0002533651055313	0.0	1.3247261579255617e-05	1.5301306192525556e-05	0.0002754118669275	0.0	0.0	0.0	0.0	5.915510732051026e-06	1.0197382648344668e-05	1.4221212360356708e-05	8.74920938133976e-06	0.0	0.0	0.000181973787828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001053280411113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia sp. SCBI	0.0	0.0	0.0	0.0	0.0	1.9730538590767938e-05	3.161042595347184e-05	0.0010755625711222	0.0	4.731164849734149e-05	7.372447529125949e-05	0.001154935970698	0.0	0.0	0.0	0.0	7.723027900177728e-06	1.4768623145878482e-05	6.469650130134107e-05	2.260212423512771e-05	0.0	0.0	0.0007505425441206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002382814693962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia entomophila	0.0	0.0	0.0	0.0	0.0	5.341682398964002e-05	3.220684908466942e-05	0.0019228341438198	0.0	9.750705461737808e-05	0.0001690098820356	0.0021182619611804	0.0	0.0	0.0	0.0	2.1854525760077403e-05	5.9777760352365285e-05	0.0001047562544291	5.650531058781928e-05	0.0	0.0001289272447442	0.001473272500582	0.0	0.0	0.0	0.0	0.0	0.0	2.860045989539512e-06	0.0	0.0	0.0023465143921407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.394161684240005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia proteamaculans	0.0	0.0	0.0	0.0	0.0	3.2242587453206144e-05	1.4910578279939546e-05	0.0010818310978989	0.0	5.542221681117146e-05	9.076456627839024e-05	0.0011765679372574	0.0	0.0	0.0	0.0	9.694864810861404e-06	2.7075809100777216e-05	5.928843462909275e-05	2.3695775407795186e-05	0.0	0.0	0.0007855069400352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014620160930385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia odorifera	0.0	0.0	0.0	0.0	0.0	2.1174236536433883e-05	1.1332039492754056e-05	0.0006025074690225	0.0	3.370391721524899e-05	5.025088056408961e-05	0.0006839570565013	0.0	0.0	0.0	0.0	5.751190989494053e-06	1.3713721492601448e-05	3.004481484582403e-05	2.0779372280681927e-05	0.0	0.0	0.0004443391980809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009878255361761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2502205746299526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia nevei	0.0	0.0	0.0	0.0	0.0	0.0001252808995072	0.0	0.0021442734966979	0.0	0.0001173328882734	0.0001890059071735	0.0024536453776752	0.0	0.0	0.0	0.0	4.321609229248389e-05	4.50091372064868e-05	0.0001043556568978	4.9943403551814455e-05	0.0	0.0	0.0017217316170053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014703422203645	0.0027411015312296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia inhibens	0.0	0.0	0.0	0.0	0.0	1.4918212105214782e-05	8.946346967963728e-06	0.0005603771378956	0.0	3.100039444397233e-05	4.399125530351097e-05	0.0006087727824838	0.0	0.0	0.0	0.0	7.723027900177728e-06	1.0549016532770345e-05	2.303435804846509e-05	1.6040217199122893e-05	0.0	0.0	0.0004389091214427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5728133961759663e-05	0.0006837033224923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5183014431831905e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia grimesii	0.0	0.0	0.0	0.0	0.0	9.143420322550994e-06	0.0	0.0003586180435024	0.0	1.7482780587589046e-05	2.990709846720904e-05	0.0003687986493914	0.0	0.0	0.0	0.0	2.957755366025513e-06	8.439213226216275e-06	1.6224200016744977e-05	8.020108599561447e-06	0.0	0.0	0.0002603787968486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.242711320586554e-06	0.0007614488508024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia aquatilis	0.0	0.0	0.0	0.0	0.0	4.491504719849611e-06	0.0	0.0001813499374459	0.0	1.0904208510815848e-05	1.947438969957798e-05	0.0001967101999734	0.0	0.0	0.0	0.0	2.300476395797621e-06	6.329409919662206e-06	9.213743219386037e-06	7.65555820867229e-06	0.0	0.0	0.0001308516028924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002652494495287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2146764464873444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia quinivorans	0.0	0.0	0.0	0.0	0.0	1.1068350916772255e-05	0.0	0.0003172166108379	0.0	1.964559880461037e-05	2.6429528877998688e-05	0.0003599172322268	0.0	0.0	0.0	0.0	2.79343562346854e-06	4.219606613108138e-06	1.922868150132738e-05	8.020108599561447e-06	0.0	0.0	0.0002652791099124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008026082481431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
